INPUT_TABLE
Variable ID
Supplysector_relative-cost-logit

region,supplysector,logit.type
Canada,water_td_an_C,relative-cost-logit
Canada,water_td_irr_HudsonBay_W,relative-cost-logit
Canada,water_td_ind_W,relative-cost-logit
Canada,water_td_dom_W,relative-cost-logit
Canada,water_td_elec_W,relative-cost-logit
Canada,water_td_pri_W,relative-cost-logit
Canada,water_td_pri_C,relative-cost-logit
Canada,water_td_an_C,relative-cost-logit
Canada,water_td_dom_C,relative-cost-logit
Canada,water_td_elec_C,relative-cost-logit
Canada,water_td_elec_W,relative-cost-logit
Canada,water_td_irr_CanAtl_C,relative-cost-logit
Canada,water_td_an_W,relative-cost-logit
Canada,water_td_irr_CanAtl_W,relative-cost-logit
Canada,water_td_pri_W,relative-cost-logit
Canada,water_td_ind_C,relative-cost-logit
Canada,water_td_dom_W,relative-cost-logit
Canada,water_td_ind_W,relative-cost-logit
Canada,water_td_pri_C,relative-cost-logit
Canada,water_td_ind_W,relative-cost-logit
Canada,water_td_ind_C,relative-cost-logit
Canada,water_td_elec_C,relative-cost-logit
Canada,water_td_dom_W,relative-cost-logit
Canada,water_td_pri_W,relative-cost-logit
Canada,water_td_dom_C,relative-cost-logit
Canada,water_td_an_C,relative-cost-logit
Canada,water_td_an_W,relative-cost-logit
Canada,water_td_irr_NelsonR_C,relative-cost-logit
Canada,water_td_elec_W,relative-cost-logit
Canada,water_td_irr_NelsonR_W,relative-cost-logit
Canada,water_td_dom_W,relative-cost-logit
Canada,water_td_irr_FraserR_W,relative-cost-logit
Canada,water_td_irr_FraserR_C,relative-cost-logit
Canada,water_td_an_W,relative-cost-logit
Canada,water_td_elec_C,relative-cost-logit
Canada,water_td_pri_W,relative-cost-logit
Canada,water_td_dom_C,relative-cost-logit
Canada,water_td_ind_C,relative-cost-logit
Canada,water_td_an_C,relative-cost-logit
Canada,water_td_pri_C,relative-cost-logit
Canada,water_td_elec_W,relative-cost-logit
Canada,water_td_ind_W,relative-cost-logit
Canada,water_td_irr_ChurchillR_C,relative-cost-logit
Canada,water_td_elec_W,relative-cost-logit
Canada,water_td_elec_C,relative-cost-logit
Canada,water_td_dom_W,relative-cost-logit
Canada,water_td_an_C,relative-cost-logit
Canada,water_td_pri_C,relative-cost-logit
Canada,water_td_ind_C,relative-cost-logit
Canada,water_td_pri_W,relative-cost-logit
Canada,water_td_an_W,relative-cost-logit
Canada,water_td_ind_W,relative-cost-logit
Canada,water_td_irr_ChurchillR_W,relative-cost-logit
Canada,water_td_dom_C,relative-cost-logit
Canada,water_td_an_C,relative-cost-logit
Canada,water_td_irr_StLwrncR_C,relative-cost-logit
Canada,water_td_irr_StLwrncR_W,relative-cost-logit
Canada,water_td_ind_C,relative-cost-logit
Canada,water_td_elec_W,relative-cost-logit
Canada,water_td_pri_W,relative-cost-logit
Canada,water_td_an_W,relative-cost-logit
Canada,water_td_elec_C,relative-cost-logit
Canada,water_td_dom_C,relative-cost-logit
Canada,water_td_ind_W,relative-cost-logit
Canada,water_td_pri_C,relative-cost-logit
Canada,water_td_dom_W,relative-cost-logit
Canada,water_td_pri_W,relative-cost-logit
Canada,water_td_elec_C,relative-cost-logit
Canada,water_td_irr_MissouriR_W,relative-cost-logit
Canada,water_td_elec_W,relative-cost-logit
Canada,water_td_ind_C,relative-cost-logit
Canada,water_td_irr_MissouriR_C,relative-cost-logit
Canada,water_td_an_W,relative-cost-logit
Canada,water_td_dom_W,relative-cost-logit
Canada,water_td_an_C,relative-cost-logit
Canada,water_td_ind_W,relative-cost-logit
Canada,water_td_dom_C,relative-cost-logit
Canada,water_td_pri_C,relative-cost-logit
Canada,water_td_elec_W,relative-cost-logit
Canada,water_td_irr_GreatLakes_W,relative-cost-logit
Canada,water_td_elec_C,relative-cost-logit
Canada,water_td_irr_GreatLakes_C,relative-cost-logit
Canada,water_td_ind_C,relative-cost-logit
Canada,water_td_dom_C,relative-cost-logit
Canada,water_td_dom_W,relative-cost-logit
Canada,water_td_pri_W,relative-cost-logit
Canada,water_td_an_W,relative-cost-logit
Canada,water_td_ind_W,relative-cost-logit
Canada,water_td_an_C,relative-cost-logit
Canada,water_td_pri_C,relative-cost-logit
Canada,water_td_elec_C,relative-cost-logit
Canada,water_td_dom_W,relative-cost-logit
Canada,water_td_irr_UsaPacNW_W,relative-cost-logit
Canada,water_td_irr_UsaPacNW_C,relative-cost-logit
Canada,water_td_an_C,relative-cost-logit
Canada,water_td_ind_C,relative-cost-logit
Canada,water_td_dom_C,relative-cost-logit
Canada,water_td_pri_W,relative-cost-logit
Canada,water_td_pri_C,relative-cost-logit
Canada,water_td_ind_W,relative-cost-logit
Canada,water_td_elec_W,relative-cost-logit
Canada,water_td_an_W,relative-cost-logit
Canada,water_td_elec_W,relative-cost-logit
Canada,water_td_pri_W,relative-cost-logit
Canada,water_td_an_W,relative-cost-logit
Canada,water_td_irr_UsaCstNE_W,relative-cost-logit
Canada,water_td_irr_UsaCstNE_C,relative-cost-logit
Canada,water_td_dom_C,relative-cost-logit
Canada,water_td_ind_C,relative-cost-logit
Canada,water_td_dom_W,relative-cost-logit
Canada,water_td_pri_C,relative-cost-logit
Canada,water_td_ind_W,relative-cost-logit
Canada,water_td_elec_C,relative-cost-logit
Canada,water_td_an_C,relative-cost-logit
Central America and Caribbean,water_td_irr_Caribbean_W,relative-cost-logit
Central America and Caribbean,water_td_dom_C,relative-cost-logit
Central America and Caribbean,water_td_elec_W,relative-cost-logit
Central America and Caribbean,water_td_elec_C,relative-cost-logit
Central America and Caribbean,water_td_dom_W,relative-cost-logit
Central America and Caribbean,water_td_ind_W,relative-cost-logit
Central America and Caribbean,water_td_pri_W,relative-cost-logit
Central America and Caribbean,water_td_ind_C,relative-cost-logit
Central America and Caribbean,water_td_pri_C,relative-cost-logit
Central America and Caribbean,water_td_irr_Caribbean_C,relative-cost-logit
Central America and Caribbean,water_td_an_W,relative-cost-logit
Central America and Caribbean,water_td_an_C,relative-cost-logit
Central America and Caribbean,water_td_irr_YucatanP_C,relative-cost-logit
Central America and Caribbean,water_td_dom_W,relative-cost-logit
Central America and Caribbean,water_td_elec_W,relative-cost-logit
Central America and Caribbean,water_td_pri_C,relative-cost-logit
Central America and Caribbean,water_td_an_W,relative-cost-logit
Central America and Caribbean,water_td_pri_W,relative-cost-logit
Central America and Caribbean,water_td_ind_C,relative-cost-logit
Central America and Caribbean,water_td_irr_YucatanP_W,relative-cost-logit
Central America and Caribbean,water_td_ind_W,relative-cost-logit
Central America and Caribbean,water_td_dom_C,relative-cost-logit
Central America and Caribbean,water_td_an_C,relative-cost-logit
Central America and Caribbean,water_td_elec_C,relative-cost-logit
Central America and Caribbean,water_td_elec_C,relative-cost-logit
Central America and Caribbean,water_td_an_W,relative-cost-logit
Central America and Caribbean,water_td_irr_GrijUsuR_W,relative-cost-logit
Central America and Caribbean,water_td_elec_W,relative-cost-logit
Central America and Caribbean,water_td_ind_C,relative-cost-logit
Central America and Caribbean,water_td_an_C,relative-cost-logit
Central America and Caribbean,water_td_ind_W,relative-cost-logit
Central America and Caribbean,water_td_dom_C,relative-cost-logit
Central America and Caribbean,water_td_pri_W,relative-cost-logit
Central America and Caribbean,water_td_pri_C,relative-cost-logit
Central America and Caribbean,water_td_irr_GrijUsuR_C,relative-cost-logit
Central America and Caribbean,water_td_dom_W,relative-cost-logit
Central America and Caribbean,water_td_pri_C,relative-cost-logit
Central America and Caribbean,water_td_ind_C,relative-cost-logit
Central America and Caribbean,water_td_pri_W,relative-cost-logit
Central America and Caribbean,water_td_elec_W,relative-cost-logit
Central America and Caribbean,water_td_an_W,relative-cost-logit
Central America and Caribbean,water_td_irr_CntAmer_C,relative-cost-logit
Central America and Caribbean,water_td_an_C,relative-cost-logit
Central America and Caribbean,water_td_ind_W,relative-cost-logit
Central America and Caribbean,water_td_irr_CntAmer_W,relative-cost-logit
Central America and Caribbean,water_td_dom_W,relative-cost-logit
Central America and Caribbean,water_td_elec_C,relative-cost-logit
Central America and Caribbean,water_td_dom_C,relative-cost-logit
Central America and Caribbean,water_td_an_W,relative-cost-logit
Central America and Caribbean,water_td_irr_SAmerCstN_C,relative-cost-logit
Central America and Caribbean,water_td_irr_SAmerCstN_W,relative-cost-logit
Central America and Caribbean,water_td_ind_W,relative-cost-logit
Central America and Caribbean,water_td_elec_W,relative-cost-logit
Central America and Caribbean,water_td_pri_W,relative-cost-logit
Central America and Caribbean,water_td_pri_C,relative-cost-logit
Central America and Caribbean,water_td_ind_C,relative-cost-logit
Central America and Caribbean,water_td_an_C,relative-cost-logit
Central America and Caribbean,water_td_elec_C,relative-cost-logit
Central America and Caribbean,water_td_dom_W,relative-cost-logit
Central America and Caribbean,water_td_dom_C,relative-cost-logit
Central America and Caribbean,water_td_an_W,relative-cost-logit
Central America and Caribbean,water_td_irr_ColEcuaCst_W,relative-cost-logit
Central America and Caribbean,water_td_pri_W,relative-cost-logit
Central America and Caribbean,water_td_irr_ColEcuaCst_C,relative-cost-logit
Central America and Caribbean,water_td_an_C,relative-cost-logit
Central America and Caribbean,water_td_ind_C,relative-cost-logit
Central America and Caribbean,water_td_ind_W,relative-cost-logit
Central America and Caribbean,water_td_dom_C,relative-cost-logit
Central America and Caribbean,water_td_elec_C,relative-cost-logit
Central America and Caribbean,water_td_pri_C,relative-cost-logit
Central America and Caribbean,water_td_elec_W,relative-cost-logit
Central America and Caribbean,water_td_dom_W,relative-cost-logit
Central Asia,water_td_irr_VolgaR_C,relative-cost-logit
Central Asia,water_td_an_W,relative-cost-logit
Central Asia,water_td_an_C,relative-cost-logit
Central Asia,water_td_ind_W,relative-cost-logit
Central Asia,water_td_elec_C,relative-cost-logit
Central Asia,water_td_pri_W,relative-cost-logit
Central Asia,water_td_irr_VolgaR_W,relative-cost-logit
Central Asia,water_td_elec_W,relative-cost-logit
Central Asia,water_td_dom_C,relative-cost-logit
Central Asia,water_td_ind_C,relative-cost-logit
Central Asia,water_td_pri_C,relative-cost-logit
Central Asia,water_td_dom_W,relative-cost-logit
Central Asia,water_td_ind_W,relative-cost-logit
Central Asia,water_td_elec_C,relative-cost-logit
Central Asia,water_td_ind_C,relative-cost-logit
Central Asia,water_td_pri_W,relative-cost-logit
Central Asia,water_td_irr_UralR_C,relative-cost-logit
Central Asia,water_td_pri_C,relative-cost-logit
Central Asia,water_td_dom_C,relative-cost-logit
Central Asia,water_td_dom_W,relative-cost-logit
Central Asia,water_td_an_W,relative-cost-logit
Central Asia,water_td_an_C,relative-cost-logit
Central Asia,water_td_elec_W,relative-cost-logit
Central Asia,water_td_irr_UralR_W,relative-cost-logit
Central Asia,water_td_pri_W,relative-cost-logit
Central Asia,water_td_irr_Gobi_W,relative-cost-logit
Central Asia,water_td_dom_C,relative-cost-logit
Central Asia,water_td_irr_Gobi_C,relative-cost-logit
Central Asia,water_td_ind_C,relative-cost-logit
Central Asia,water_td_elec_W,relative-cost-logit
Central Asia,water_td_pri_C,relative-cost-logit
Central Asia,water_td_an_W,relative-cost-logit
Central Asia,water_td_dom_W,relative-cost-logit
Central Asia,water_td_elec_C,relative-cost-logit
Central Asia,water_td_an_C,relative-cost-logit
Central Asia,water_td_ind_W,relative-cost-logit
Central Asia,water_td_dom_C,relative-cost-logit
Central Asia,water_td_elec_C,relative-cost-logit
Central Asia,water_td_pri_C,relative-cost-logit
Central Asia,water_td_pri_W,relative-cost-logit
Central Asia,water_td_ind_W,relative-cost-logit
Central Asia,water_td_elec_W,relative-cost-logit
Central Asia,water_td_irr_AmurR_C,relative-cost-logit
Central Asia,water_td_irr_AmurR_W,relative-cost-logit
Central Asia,water_td_an_W,relative-cost-logit
Central Asia,water_td_dom_W,relative-cost-logit
Central Asia,water_td_an_C,relative-cost-logit
Central Asia,water_td_ind_C,relative-cost-logit
Central Asia,water_td_ind_W,relative-cost-logit
Central Asia,water_td_an_C,relative-cost-logit
Central Asia,water_td_elec_C,relative-cost-logit
Central Asia,water_td_an_W,relative-cost-logit
Central Asia,water_td_irr_CaspianNE_C,relative-cost-logit
Central Asia,water_td_elec_W,relative-cost-logit
Central Asia,water_td_ind_C,relative-cost-logit
Central Asia,water_td_dom_C,relative-cost-logit
Central Asia,water_td_dom_W,relative-cost-logit
Central Asia,water_td_pri_C,relative-cost-logit
Central Asia,water_td_irr_CaspianNE_W,relative-cost-logit
Central Asia,water_td_pri_W,relative-cost-logit
Central Asia,water_td_irr_BlackSeaN_W,relative-cost-logit
Central Asia,water_td_irr_BlackSeaN_C,relative-cost-logit
Central Asia,water_td_elec_C,relative-cost-logit
Central Asia,water_td_pri_C,relative-cost-logit
Central Asia,water_td_pri_W,relative-cost-logit
Central Asia,water_td_ind_C,relative-cost-logit
Central Asia,water_td_ind_W,relative-cost-logit
Central Asia,water_td_irr_YeniseiR_W,relative-cost-logit
Central Asia,water_td_irr_YeniseiR_C,relative-cost-logit
Central Asia,water_td_dom_C,relative-cost-logit
Central Asia,water_td_dom_W,relative-cost-logit
Central Asia,water_td_an_C,relative-cost-logit
Central Asia,water_td_elec_W,relative-cost-logit
Central Asia,water_td_an_W,relative-cost-logit
Central Asia,water_td_elec_W,relative-cost-logit
Central Asia,water_td_dom_C,relative-cost-logit
Central Asia,water_td_elec_C,relative-cost-logit
Central Asia,water_td_ind_C,relative-cost-logit
Central Asia,water_td_pri_C,relative-cost-logit
Central Asia,water_td_irr_CaspianE_C,relative-cost-logit
Central Asia,water_td_an_W,relative-cost-logit
Central Asia,water_td_irr_CaspianE_W,relative-cost-logit
Central Asia,water_td_dom_W,relative-cost-logit
Central Asia,water_td_an_C,relative-cost-logit
Central Asia,water_td_pri_W,relative-cost-logit
Central Asia,water_td_ind_W,relative-cost-logit
Central Asia,water_td_an_W,relative-cost-logit
Central Asia,water_td_irr_ObR_C,relative-cost-logit
Central Asia,water_td_irr_ObR_W,relative-cost-logit
Central Asia,water_td_ind_C,relative-cost-logit
Central Asia,water_td_dom_C,relative-cost-logit
Central Asia,water_td_elec_W,relative-cost-logit
Central Asia,water_td_pri_W,relative-cost-logit
Central Asia,water_td_an_C,relative-cost-logit
Central Asia,water_td_pri_C,relative-cost-logit
Central Asia,water_td_elec_C,relative-cost-logit
Central Asia,water_td_dom_W,relative-cost-logit
Central Asia,water_td_ind_W,relative-cost-logit
Central Asia,water_td_dom_C,relative-cost-logit
Central Asia,water_td_elec_C,relative-cost-logit
Central Asia,water_td_irr_AmuDaryaR_W,relative-cost-logit
Central Asia,water_td_an_W,relative-cost-logit
Central Asia,water_td_pri_C,relative-cost-logit
Central Asia,water_td_an_C,relative-cost-logit
Central Asia,water_td_ind_W,relative-cost-logit
Central Asia,water_td_irr_AmuDaryaR_C,relative-cost-logit
Central Asia,water_td_ind_C,relative-cost-logit
Central Asia,water_td_elec_W,relative-cost-logit
Central Asia,water_td_dom_W,relative-cost-logit
Central Asia,water_td_pri_W,relative-cost-logit
Central Asia,water_td_ind_W,relative-cost-logit
Central Asia,water_td_an_W,relative-cost-logit
Central Asia,water_td_dom_C,relative-cost-logit
Central Asia,water_td_irr_LBalkash_C,relative-cost-logit
Central Asia,water_td_an_C,relative-cost-logit
Central Asia,water_td_elec_W,relative-cost-logit
Central Asia,water_td_dom_W,relative-cost-logit
Central Asia,water_td_irr_LBalkash_W,relative-cost-logit
Central Asia,water_td_pri_W,relative-cost-logit
Central Asia,water_td_ind_C,relative-cost-logit
Central Asia,water_td_pri_C,relative-cost-logit
Central Asia,water_td_elec_C,relative-cost-logit
Central Asia,water_td_elec_W,relative-cost-logit
Central Asia,water_td_ind_C,relative-cost-logit
Central Asia,water_td_an_W,relative-cost-logit
Central Asia,water_td_elec_C,relative-cost-logit
Central Asia,water_td_pri_W,relative-cost-logit
Central Asia,water_td_an_C,relative-cost-logit
Central Asia,water_td_pri_C,relative-cost-logit
Central Asia,water_td_dom_W,relative-cost-logit
Central Asia,water_td_irr_BlackSeaS_C,relative-cost-logit
Central Asia,water_td_irr_BlackSeaS_W,relative-cost-logit
Central Asia,water_td_dom_C,relative-cost-logit
Central Asia,water_td_ind_W,relative-cost-logit
Central Asia,water_td_dom_W,relative-cost-logit
Central Asia,water_td_an_C,relative-cost-logit
Central Asia,water_td_an_W,relative-cost-logit
Central Asia,water_td_elec_W,relative-cost-logit
Central Asia,water_td_irr_CaspianSW_C,relative-cost-logit
Central Asia,water_td_pri_C,relative-cost-logit
Central Asia,water_td_ind_W,relative-cost-logit
Central Asia,water_td_irr_CaspianSW_W,relative-cost-logit
Central Asia,water_td_dom_C,relative-cost-logit
Central Asia,water_td_ind_C,relative-cost-logit
Central Asia,water_td_pri_W,relative-cost-logit
Central Asia,water_td_elec_C,relative-cost-logit
Central Asia,water_td_elec_C,relative-cost-logit
Central Asia,water_td_irr_SyrDaryaR_C,relative-cost-logit
Central Asia,water_td_ind_W,relative-cost-logit
Central Asia,water_td_irr_SyrDaryaR_W,relative-cost-logit
Central Asia,water_td_an_W,relative-cost-logit
Central Asia,water_td_pri_C,relative-cost-logit
Central Asia,water_td_elec_W,relative-cost-logit
Central Asia,water_td_pri_W,relative-cost-logit
Central Asia,water_td_dom_C,relative-cost-logit
Central Asia,water_td_dom_W,relative-cost-logit
Central Asia,water_td_ind_C,relative-cost-logit
Central Asia,water_td_an_C,relative-cost-logit
Central Asia,water_td_dom_C,relative-cost-logit
Central Asia,water_td_dom_W,relative-cost-logit
Central Asia,water_td_an_W,relative-cost-logit
Central Asia,water_td_an_C,relative-cost-logit
Central Asia,water_td_pri_W,relative-cost-logit
Central Asia,water_td_elec_W,relative-cost-logit
Central Asia,water_td_pri_C,relative-cost-logit
Central Asia,water_td_ind_C,relative-cost-logit
Central Asia,water_td_irr_Tarim_C,relative-cost-logit
Central Asia,water_td_elec_C,relative-cost-logit
Central Asia,water_td_irr_Tarim_W,relative-cost-logit
Central Asia,water_td_ind_W,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_irr_RusCstSE_W,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_irr_RusCstSE_C,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_irr_Gobi_C,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_irr_Gobi_W,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_irr_AmurR_C,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_irr_AmurR_W,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_irr_ObR_C,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_irr_ObR_W,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_irr_AmuDaryaR_C,relative-cost-logit
China,water_td_irr_AmuDaryaR_W,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_irr_BoHai_W,relative-cost-logit
China,water_td_irr_BoHai_C,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_irr_LBalkash_C,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_irr_LBalkash_W,relative-cost-logit
China,water_td_irr_SyrDaryaR_W,relative-cost-logit
China,water_td_irr_SyrDaryaR_C,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_irr_ZiyaHe_W,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_irr_ZiyaHe_C,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_irr_ChinaCst_C,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_irr_ChinaCst_W,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_irr_HuangHeR_W,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_irr_HuangHeR_C,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_irr_Tarim_C,relative-cost-logit
China,water_td_irr_Tarim_W,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_irr_IndusR_C,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_irr_IndusR_W,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_irr_Tibet_W,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_irr_Tibet_C,relative-cost-logit
China,water_td_irr_Taiwan_C,relative-cost-logit
China,water_td_irr_Taiwan_W,relative-cost-logit
China,water_td_irr_Yangtze_W,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_irr_Yangtze_C,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_irr_XunJiang_C,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_irr_XunJiang_W,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_irr_Hong_C,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_irr_Hong_W,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_irr_GangesR_C,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_irr_GangesR_W,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_irr_SChinaSea_C,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_irr_SChinaSea_W,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_irr_Hainan_W,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_irr_Hainan_C,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_dom_W,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_ind_C,relative-cost-logit
China,water_td_an_C,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_pri_C,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_an_W,relative-cost-logit
China,water_td_elec_W,relative-cost-logit
China,water_td_irr_Mekong_C,relative-cost-logit
China,water_td_irr_Mekong_W,relative-cost-logit
China,water_td_ind_W,relative-cost-logit
China,water_td_elec_C,relative-cost-logit
China,water_td_dom_C,relative-cost-logit
China,water_td_pri_W,relative-cost-logit
China,water_td_irr_Salween_C,relative-cost-logit
