INPUT_TABLE
Variable ID
SubsectorLogit

region,supplysector,subsector,logit.year.fillout,logit.exponent
Russia,water_td_pri_W,Northern Dvina,1975,-6
Russia,water_td_elec_W,Northern Dvina,1975,-6
Russia,water_td_dom_C,Neva,1975,-6
Russia,water_td_elec_C,Neva,1975,-6
Russia,water_td_irr_NevaR_W,Neva,1975,-6
Russia,water_td_irr_NevaR_C,Neva,1975,-6
Russia,water_td_ind_C,Neva,1975,-6
Russia,water_td_elec_W,Neva,1975,-6
Russia,water_td_ind_W,Neva,1975,-6
Russia,water_td_an_C,Neva,1975,-6
Russia,water_td_dom_W,Neva,1975,-6
Russia,water_td_pri_C,Neva,1975,-6
Russia,water_td_an_W,Neva,1975,-6
Russia,water_td_pri_W,Neva,1975,-6
Russia,water_td_pri_W,Volga,1975,-6
Russia,water_td_dom_C,Volga,1975,-6
Russia,water_td_pri_C,Volga,1975,-6
Russia,water_td_an_W,Volga,1975,-6
Russia,water_td_ind_C,Volga,1975,-6
Russia,water_td_ind_W,Volga,1975,-6
Russia,water_td_irr_VolgaR_C,Volga,1975,-6
Russia,water_td_dom_W,Volga,1975,-6
Russia,water_td_elec_W,Volga,1975,-6
Russia,water_td_irr_VolgaR_W,Volga,1975,-6
Russia,water_td_elec_C,Volga,1975,-6
Russia,water_td_an_C,Volga,1975,-6
Russia,water_td_elec_W,Baltic Sea Coast,1975,-6
Russia,water_td_pri_C,Baltic Sea Coast,1975,-6
Russia,water_td_an_W,Baltic Sea Coast,1975,-6
Russia,water_td_dom_C,Baltic Sea Coast,1975,-6
Russia,water_td_pri_W,Baltic Sea Coast,1975,-6
Russia,water_td_irr_BalticSea_C,Baltic Sea Coast,1975,-6
Russia,water_td_an_C,Baltic Sea Coast,1975,-6
Russia,water_td_irr_BalticSea_W,Baltic Sea Coast,1975,-6
Russia,water_td_dom_W,Baltic Sea Coast,1975,-6
Russia,water_td_ind_C,Baltic Sea Coast,1975,-6
Russia,water_td_ind_W,Baltic Sea Coast,1975,-6
Russia,water_td_elec_C,Baltic Sea Coast,1975,-6
Russia,water_td_dom_W,Narva,1975,-6
Russia,water_td_an_C,Narva,1975,-6
Russia,water_td_irr_NarvaR_W,Narva,1975,-6
Russia,water_td_irr_NarvaR_C,Narva,1975,-6
Russia,water_td_elec_W,Narva,1975,-6
Russia,water_td_an_W,Narva,1975,-6
Russia,water_td_pri_W,Narva,1975,-6
Russia,water_td_elec_C,Narva,1975,-6
Russia,water_td_ind_C,Narva,1975,-6
Russia,water_td_pri_C,Narva,1975,-6
Russia,water_td_ind_W,Narva,1975,-6
Russia,water_td_dom_C,Narva,1975,-6
Russia,water_td_elec_C,Daugava,1975,-6
Russia,water_td_irr_DaugavaR_W,Daugava,1975,-6
Russia,water_td_an_W,Daugava,1975,-6
Russia,water_td_elec_W,Daugava,1975,-6
Russia,water_td_ind_C,Daugava,1975,-6
Russia,water_td_an_C,Daugava,1975,-6
Russia,water_td_ind_W,Daugava,1975,-6
Russia,water_td_dom_C,Daugava,1975,-6
Russia,water_td_irr_DaugavaR_C,Daugava,1975,-6
Russia,water_td_dom_W,Daugava,1975,-6
Russia,water_td_pri_C,Daugava,1975,-6
Russia,water_td_pri_W,Daugava,1975,-6
Russia,water_td_an_C,Poland Coast,1975,-6
Russia,water_td_dom_W,Poland Coast,1975,-6
Russia,water_td_dom_C,Poland Coast,1975,-6
Russia,water_td_pri_C,Poland Coast,1975,-6
Russia,water_td_elec_W,Poland Coast,1975,-6
Russia,water_td_elec_C,Poland Coast,1975,-6
Russia,water_td_irr_PolandCst_W,Poland Coast,1975,-6
Russia,water_td_ind_C,Poland Coast,1975,-6
Russia,water_td_ind_W,Poland Coast,1975,-6
Russia,water_td_irr_PolandCst_C,Poland Coast,1975,-6
Russia,water_td_an_W,Poland Coast,1975,-6
Russia,water_td_pri_W,Poland Coast,1975,-6
Russia,water_td_an_C,Neman,1975,-6
Russia,water_td_pri_C,Neman,1975,-6
Russia,water_td_an_W,Neman,1975,-6
Russia,water_td_pri_W,Neman,1975,-6
Russia,water_td_dom_W,Neman,1975,-6
Russia,water_td_ind_W,Neman,1975,-6
Russia,water_td_elec_W,Neman,1975,-6
Russia,water_td_dom_C,Neman,1975,-6
Russia,water_td_ind_C,Neman,1975,-6
Russia,water_td_elec_C,Neman,1975,-6
Russia,water_td_irr_NemanR_W,Neman,1975,-6
Russia,water_td_irr_NemanR_C,Neman,1975,-6
Russia,water_td_elec_C,Russia-South East Coast,1975,-6
Russia,water_td_ind_W,Russia-South East Coast,1975,-6
Russia,water_td_elec_W,Russia-South East Coast,1975,-6
Russia,water_td_pri_C,Russia-South East Coast,1975,-6
Russia,water_td_ind_C,Russia-South East Coast,1975,-6
Russia,water_td_irr_RusCstSE_C,Russia-South East Coast,1975,-6
Russia,water_td_pri_W,Russia-South East Coast,1975,-6
Russia,water_td_an_C,Russia-South East Coast,1975,-6
Russia,water_td_an_W,Russia-South East Coast,1975,-6
Russia,water_td_irr_RusCstSE_W,Russia-South East Coast,1975,-6
Russia,water_td_dom_C,Russia-South East Coast,1975,-6
Russia,water_td_dom_W,Russia-South East Coast,1975,-6
Russia,water_td_elec_W,Ural,1975,-6
Russia,water_td_ind_C,Ural,1975,-6
Russia,water_td_dom_C,Ural,1975,-6
Russia,water_td_dom_W,Ural,1975,-6
Russia,water_td_irr_UralR_W,Ural,1975,-6
Russia,water_td_elec_C,Ural,1975,-6
Russia,water_td_an_W,Ural,1975,-6
Russia,water_td_an_C,Ural,1975,-6
Russia,water_td_pri_W,Ural,1975,-6
Russia,water_td_irr_UralR_C,Ural,1975,-6
Russia,water_td_ind_W,Ural,1975,-6
Russia,water_td_pri_C,Ural,1975,-6
Russia,water_td_an_C,Dnieper,1975,-6
Russia,water_td_dom_W,Dnieper,1975,-6
Russia,water_td_ind_C,Dnieper,1975,-6
Russia,water_td_elec_C,Dnieper,1975,-6
Russia,water_td_irr_DnieperR_W,Dnieper,1975,-6
Russia,water_td_irr_DnieperR_C,Dnieper,1975,-6
Russia,water_td_dom_C,Dnieper,1975,-6
Russia,water_td_ind_W,Dnieper,1975,-6
Russia,water_td_an_W,Dnieper,1975,-6
Russia,water_td_pri_W,Dnieper,1975,-6
Russia,water_td_elec_W,Dnieper,1975,-6
Russia,water_td_pri_C,Dnieper,1975,-6
Russia,water_td_pri_C,Gobi Interior,1975,-6
Russia,water_td_elec_C,Gobi Interior,1975,-6
Russia,water_td_ind_W,Gobi Interior,1975,-6
Russia,water_td_an_W,Gobi Interior,1975,-6
Russia,water_td_pri_W,Gobi Interior,1975,-6
Russia,water_td_dom_W,Gobi Interior,1975,-6
Russia,water_td_irr_Gobi_C,Gobi Interior,1975,-6
Russia,water_td_elec_W,Gobi Interior,1975,-6
Russia,water_td_dom_C,Gobi Interior,1975,-6
Russia,water_td_ind_C,Gobi Interior,1975,-6
Russia,water_td_an_C,Gobi Interior,1975,-6
Russia,water_td_irr_Gobi_W,Gobi Interior,1975,-6
Russia,water_td_dom_W,Amur,1975,-6
Russia,water_td_irr_AmurR_W,Amur,1975,-6
Russia,water_td_elec_C,Amur,1975,-6
Russia,water_td_irr_AmurR_C,Amur,1975,-6
Russia,water_td_elec_W,Amur,1975,-6
Russia,water_td_pri_W,Amur,1975,-6
Russia,water_td_dom_C,Amur,1975,-6
Russia,water_td_an_W,Amur,1975,-6
Russia,water_td_an_C,Amur,1975,-6
Russia,water_td_ind_C,Amur,1975,-6
Russia,water_td_ind_W,Amur,1975,-6
Russia,water_td_pri_C,Amur,1975,-6
Russia,water_td_an_W,Caspian Sea Coast,1975,-6
Russia,water_td_an_C,Caspian Sea Coast,1975,-6
Russia,water_td_irr_CaspianNE_C,Caspian Sea Coast,1975,-6
Russia,water_td_ind_W,Caspian Sea Coast,1975,-6
Russia,water_td_ind_C,Caspian Sea Coast,1975,-6
Russia,water_td_pri_W,Caspian Sea Coast,1975,-6
Russia,water_td_pri_C,Caspian Sea Coast,1975,-6
Russia,water_td_irr_CaspianNE_W,Caspian Sea Coast,1975,-6
Russia,water_td_dom_W,Caspian Sea Coast,1975,-6
Russia,water_td_dom_C,Caspian Sea Coast,1975,-6
Russia,water_td_elec_W,Caspian Sea Coast,1975,-6
Russia,water_td_elec_C,Caspian Sea Coast,1975,-6
Russia,water_td_ind_C,Black Sea-North Coast,1975,-6
Russia,water_td_an_C,Black Sea-North Coast,1975,-6
Russia,water_td_elec_C,Black Sea-North Coast,1975,-6
Russia,water_td_ind_W,Black Sea-North Coast,1975,-6
Russia,water_td_an_W,Black Sea-North Coast,1975,-6
Russia,water_td_irr_BlackSeaN_W,Black Sea-North Coast,1975,-6
Russia,water_td_dom_C,Black Sea-North Coast,1975,-6
Russia,water_td_irr_BlackSeaN_C,Black Sea-North Coast,1975,-6
Russia,water_td_pri_W,Black Sea-North Coast,1975,-6
Russia,water_td_pri_C,Black Sea-North Coast,1975,-6
Russia,water_td_dom_W,Black Sea-North Coast,1975,-6
Russia,water_td_elec_W,Black Sea-North Coast,1975,-6
Russia,water_td_irr_YeniseiR_C,Yenisey,1975,-6
Russia,water_td_pri_C,Yenisey,1975,-6
Russia,water_td_ind_W,Yenisey,1975,-6
Russia,water_td_dom_W,Yenisey,1975,-6
Russia,water_td_an_W,Yenisey,1975,-6
Russia,water_td_irr_YeniseiR_W,Yenisey,1975,-6
Russia,water_td_elec_W,Yenisey,1975,-6
Russia,water_td_ind_C,Yenisey,1975,-6
Russia,water_td_an_C,Yenisey,1975,-6
Russia,water_td_pri_W,Yenisey,1975,-6
Russia,water_td_elec_C,Yenisey,1975,-6
Russia,water_td_dom_C,Yenisey,1975,-6
Russia,water_td_ind_W,Don,1975,-6
Russia,water_td_dom_C,Don,1975,-6
Russia,water_td_pri_W,Don,1975,-6
Russia,water_td_pri_C,Don,1975,-6
Russia,water_td_elec_W,Don,1975,-6
Russia,water_td_irr_DonR_C,Don,1975,-6
Russia,water_td_irr_DonR_W,Don,1975,-6
Russia,water_td_ind_C,Don,1975,-6
Russia,water_td_an_C,Don,1975,-6
Russia,water_td_an_W,Don,1975,-6
Russia,water_td_dom_W,Don,1975,-6
Russia,water_td_elec_C,Don,1975,-6
Russia,water_td_irr_ObR_C,Ob,1975,-6
Russia,water_td_elec_C,Ob,1975,-6
Russia,water_td_pri_C,Ob,1975,-6
Russia,water_td_dom_C,Ob,1975,-6
Russia,water_td_dom_W,Ob,1975,-6
Russia,water_td_ind_W,Ob,1975,-6
Russia,water_td_irr_ObR_W,Ob,1975,-6
Russia,water_td_pri_W,Ob,1975,-6
Russia,water_td_ind_C,Ob,1975,-6
Russia,water_td_an_W,Ob,1975,-6
Russia,water_td_elec_W,Ob,1975,-6
Russia,water_td_an_C,Ob,1975,-6
Russia,water_td_dom_C,Black Sea-South Coast,1975,-6
Russia,water_td_an_C,Black Sea-South Coast,1975,-6
Russia,water_td_irr_BlackSeaS_W,Black Sea-South Coast,1975,-6
Russia,water_td_elec_C,Black Sea-South Coast,1975,-6
Russia,water_td_ind_W,Black Sea-South Coast,1975,-6
Russia,water_td_pri_W,Black Sea-South Coast,1975,-6
Russia,water_td_an_W,Black Sea-South Coast,1975,-6
Russia,water_td_ind_C,Black Sea-South Coast,1975,-6
Russia,water_td_irr_BlackSeaS_C,Black Sea-South Coast,1975,-6
Russia,water_td_pri_C,Black Sea-South Coast,1975,-6
Russia,water_td_elec_W,Black Sea-South Coast,1975,-6
Russia,water_td_dom_W,Black Sea-South Coast,1975,-6
Russia,water_td_irr_CaspianSW_C,Caspian Sea-South West Coast,1975,-6
Russia,water_td_irr_CaspianSW_W,Caspian Sea-South West Coast,1975,-6
Russia,water_td_an_C,Syr Darya,1975,-6
Russia,water_td_ind_W,Syr Darya,1975,-6
Russia,water_td_irr_SyrDaryaR_C,Syr Darya,1975,-6
Russia,water_td_irr_SyrDaryaR_W,Syr Darya,1975,-6
Russia,water_td_an_W,Syr Darya,1975,-6
Russia,water_td_dom_C,Syr Darya,1975,-6
Russia,water_td_ind_C,Syr Darya,1975,-6
Russia,water_td_pri_C,Syr Darya,1975,-6
Russia,water_td_elec_W,Syr Darya,1975,-6
Russia,water_td_elec_C,Syr Darya,1975,-6
Russia,water_td_dom_W,Syr Darya,1975,-6
Russia,water_td_pri_W,Syr Darya,1975,-6
South Africa,water_td_ind_W,Orange,1975,-6
South Africa,water_td_irr_OrangeR_W,Orange,1975,-6
South Africa,water_td_pri_C,Orange,1975,-6
South Africa,water_td_pri_W,Orange,1975,-6
South Africa,water_td_dom_C,Orange,1975,-6
South Africa,water_td_elec_W,Orange,1975,-6
South Africa,water_td_an_C,Orange,1975,-6
South Africa,water_td_dom_W,Orange,1975,-6
South Africa,water_td_ind_C,Orange,1975,-6
South Africa,water_td_an_W,Orange,1975,-6
South Africa,water_td_irr_OrangeR_C,Orange,1975,-6
South Africa,water_td_elec_C,Orange,1975,-6
South Africa,water_td_irr_AfrCstSW_C,Namibia-Coast,1975,-6
South Africa,water_td_irr_AfrCstSW_W,Namibia-Coast,1975,-6
South Africa,water_td_irr_AfrCstS_W,South Africa-South Coast,1975,-6
South Africa,water_td_irr_AfrCstS_C,South Africa-South Coast,1975,-6
South Africa,water_td_dom_C,South Africa-South Coast,1975,-6
South Africa,water_td_elec_C,South Africa-South Coast,1975,-6
South Africa,water_td_an_W,South Africa-South Coast,1975,-6
South Africa,water_td_an_C,South Africa-South Coast,1975,-6
South Africa,water_td_elec_W,South Africa-South Coast,1975,-6
South Africa,water_td_ind_C,South Africa-South Coast,1975,-6
South Africa,water_td_pri_C,South Africa-South Coast,1975,-6
South Africa,water_td_ind_W,South Africa-South Coast,1975,-6
South Africa,water_td_pri_W,South Africa-South Coast,1975,-6
South Africa,water_td_dom_W,South Africa-South Coast,1975,-6
South Africa,water_td_elec_C,Limpopo,1975,-6
South Africa,water_td_ind_W,Limpopo,1975,-6
South Africa,water_td_elec_W,Limpopo,1975,-6
South Africa,water_td_an_W,Limpopo,1975,-6
South Africa,water_td_irr_LimpopoR_C,Limpopo,1975,-6
South Africa,water_td_dom_C,Limpopo,1975,-6
South Africa,water_td_pri_W,Limpopo,1975,-6
South Africa,water_td_pri_C,Limpopo,1975,-6
South Africa,water_td_ind_C,Limpopo,1975,-6
South Africa,water_td_dom_W,Limpopo,1975,-6
South Africa,water_td_an_C,Limpopo,1975,-6
South Africa,water_td_irr_LimpopoR_W,Limpopo,1975,-6
South Africa,water_td_an_C,South Africa-West Coast,1975,-6
South Africa,water_td_pri_W,South Africa-West Coast,1975,-6
South Africa,water_td_elec_W,South Africa-West Coast,1975,-6
South Africa,water_td_irr_AfrCstSSW_W,South Africa-West Coast,1975,-6
South Africa,water_td_pri_C,South Africa-West Coast,1975,-6
South Africa,water_td_ind_C,South Africa-West Coast,1975,-6
South Africa,water_td_elec_C,South Africa-West Coast,1975,-6
South Africa,water_td_dom_C,South Africa-West Coast,1975,-6
South Africa,water_td_irr_AfrCstSSW_C,South Africa-West Coast,1975,-6
South Africa,water_td_an_W,South Africa-West Coast,1975,-6
South Africa,water_td_dom_W,South Africa-West Coast,1975,-6
South Africa,water_td_ind_W,South Africa-West Coast,1975,-6
South America_Northern,water_td_pri_C,Caribbean Coast,1975,-6
South America_Northern,water_td_elec_W,Caribbean Coast,1975,-6
South America_Northern,water_td_an_W,Caribbean Coast,1975,-6
South America_Northern,water_td_elec_C,Caribbean Coast,1975,-6
South America_Northern,water_td_ind_C,Caribbean Coast,1975,-6
South America_Northern,water_td_irr_SAmerCstN_C,Caribbean Coast,1975,-6
South America_Northern,water_td_irr_SAmerCstN_W,Caribbean Coast,1975,-6
South America_Northern,water_td_dom_C,Caribbean Coast,1975,-6
South America_Northern,water_td_dom_W,Caribbean Coast,1975,-6
South America_Northern,water_td_pri_W,Caribbean Coast,1975,-6
South America_Northern,water_td_ind_W,Caribbean Coast,1975,-6
South America_Northern,water_td_an_C,Caribbean Coast,1975,-6
South America_Northern,water_td_dom_W,Orinoco,1975,-6
South America_Northern,water_td_elec_W,Orinoco,1975,-6
South America_Northern,water_td_pri_C,Orinoco,1975,-6
South America_Northern,water_td_dom_C,Orinoco,1975,-6
South America_Northern,water_td_ind_C,Orinoco,1975,-6
South America_Northern,water_td_elec_C,Orinoco,1975,-6
South America_Northern,water_td_pri_W,Orinoco,1975,-6
South America_Northern,water_td_an_W,Orinoco,1975,-6
South America_Northern,water_td_an_C,Orinoco,1975,-6
South America_Northern,water_td_irr_OrinocoR_W,Orinoco,1975,-6
South America_Northern,water_td_irr_OrinocoR_C,Orinoco,1975,-6
South America_Northern,water_td_ind_W,Orinoco,1975,-6
South America_Northern,water_td_ind_C,Northeast South America-South Atlantic Coast,1975,-6
South America_Northern,water_td_pri_W,Northeast South America-South Atlantic Coast,1975,-6
South America_Northern,water_td_elec_W,Northeast South America-South Atlantic Coast,1975,-6
South America_Northern,water_td_elec_C,Northeast South America-South Atlantic Coast,1975,-6
South America_Northern,water_td_irr_SAmerCstNE_C,Northeast South America-South Atlantic Coast,1975,-6
South America_Northern,water_td_irr_SAmerCstNE_W,Northeast South America-South Atlantic Coast,1975,-6
South America_Northern,water_td_ind_W,Northeast South America-South Atlantic Coast,1975,-6
South America_Northern,water_td_dom_C,Northeast South America-South Atlantic Coast,1975,-6
South America_Northern,water_td_pri_C,Northeast South America-South Atlantic Coast,1975,-6
South America_Northern,water_td_an_C,Northeast South America-South Atlantic Coast,1975,-6
South America_Northern,water_td_dom_W,Northeast South America-South Atlantic Coast,1975,-6
South America_Northern,water_td_an_W,Northeast South America-South Atlantic Coast,1975,-6
South America_Northern,water_td_irr_MagdalenaR_C,Magdalena,1975,-6
South America_Northern,water_td_irr_MagdalenaR_W,Magdalena,1975,-6
South America_Northern,water_td_irr_AmazonR_W,Amazon,1975,-6
South America_Northern,water_td_irr_AmazonR_C,Amazon,1975,-6
South America_Southern,water_td_elec_W,Orinoco,1975,-6
South America_Southern,water_td_pri_W,Orinoco,1975,-6
South America_Southern,water_td_ind_C,Orinoco,1975,-6
South America_Southern,water_td_pri_C,Orinoco,1975,-6
South America_Southern,water_td_an_C,Orinoco,1975,-6
South America_Southern,water_td_elec_C,Orinoco,1975,-6
South America_Southern,water_td_ind_W,Orinoco,1975,-6
South America_Southern,water_td_dom_W,Orinoco,1975,-6
South America_Southern,water_td_an_W,Orinoco,1975,-6
South America_Southern,water_td_dom_C,Orinoco,1975,-6
South America_Southern,water_td_an_C,Colombia-Ecuador-Pacific Coast,1975,-6
South America_Southern,water_td_an_W,Colombia-Ecuador-Pacific Coast,1975,-6
South America_Southern,water_td_ind_C,Colombia-Ecuador-Pacific Coast,1975,-6
South America_Southern,water_td_elec_W,Colombia-Ecuador-Pacific Coast,1975,-6
South America_Southern,water_td_dom_W,Colombia-Ecuador-Pacific Coast,1975,-6
South America_Southern,water_td_irr_ColEcuaCst_C,Colombia-Ecuador-Pacific Coast,1975,-6
South America_Southern,water_td_pri_C,Colombia-Ecuador-Pacific Coast,1975,-6
South America_Southern,water_td_elec_C,Colombia-Ecuador-Pacific Coast,1975,-6
South America_Southern,water_td_irr_ColEcuaCst_W,Colombia-Ecuador-Pacific Coast,1975,-6
South America_Southern,water_td_dom_C,Colombia-Ecuador-Pacific Coast,1975,-6
South America_Southern,water_td_pri_W,Colombia-Ecuador-Pacific Coast,1975,-6
South America_Southern,water_td_ind_W,Colombia-Ecuador-Pacific Coast,1975,-6
South America_Southern,water_td_irr_AmazonR_W,Amazon,1975,-6
South America_Southern,water_td_irr_AmazonR_C,Amazon,1975,-6
South America_Southern,water_td_an_C,South Chile-Pacific Coast,1975,-6
South America_Southern,water_td_irr_ChileCstS_W,South Chile-Pacific Coast,1975,-6
South America_Southern,water_td_elec_C,South Chile-Pacific Coast,1975,-6
South America_Southern,water_td_pri_W,South Chile-Pacific Coast,1975,-6
South America_Southern,water_td_irr_ChileCstS_C,South Chile-Pacific Coast,1975,-6
South America_Southern,water_td_ind_C,South Chile-Pacific Coast,1975,-6
South America_Southern,water_td_dom_W,South Chile-Pacific Coast,1975,-6
South America_Southern,water_td_dom_C,South Chile-Pacific Coast,1975,-6
South America_Southern,water_td_an_W,South Chile-Pacific Coast,1975,-6
South America_Southern,water_td_ind_W,South Chile-Pacific Coast,1975,-6
South America_Southern,water_td_pri_C,South Chile-Pacific Coast,1975,-6
South America_Southern,water_td_elec_W,South Chile-Pacific Coast,1975,-6
South America_Southern,water_td_an_W,Peru-Pacific Coast,1975,-6
South America_Southern,water_td_pri_C,Peru-Pacific Coast,1975,-6
South America_Southern,water_td_irr_PeruCst_C,Peru-Pacific Coast,1975,-6
South America_Southern,water_td_elec_W,Peru-Pacific Coast,1975,-6
South America_Southern,water_td_an_C,Peru-Pacific Coast,1975,-6
South America_Southern,water_td_ind_C,Peru-Pacific Coast,1975,-6
South America_Southern,water_td_irr_PeruCst_W,Peru-Pacific Coast,1975,-6
South America_Southern,water_td_elec_C,Peru-Pacific Coast,1975,-6
South America_Southern,water_td_dom_C,Peru-Pacific Coast,1975,-6
South America_Southern,water_td_ind_W,Peru-Pacific Coast,1975,-6
South America_Southern,water_td_dom_W,Peru-Pacific Coast,1975,-6
South America_Southern,water_td_pri_W,Peru-Pacific Coast,1975,-6
South America_Southern,water_td_ind_C,Uruguay-Brazil-South Atlantic Coast,1975,-6
South America_Southern,water_td_pri_W,Uruguay-Brazil-South Atlantic Coast,1975,-6
South America_Southern,water_td_dom_C,Uruguay-Brazil-South Atlantic Coast,1975,-6
South America_Southern,water_td_an_C,Uruguay-Brazil-South Atlantic Coast,1975,-6
South America_Southern,water_td_elec_C,Uruguay-Brazil-South Atlantic Coast,1975,-6
South America_Southern,water_td_irr_BrzCstS_C,Uruguay-Brazil-South Atlantic Coast,1975,-6
South America_Southern,water_td_elec_W,Uruguay-Brazil-South Atlantic Coast,1975,-6
South America_Southern,water_td_irr_BrzCstS_W,Uruguay-Brazil-South Atlantic Coast,1975,-6
South America_Southern,water_td_dom_W,Uruguay-Brazil-South Atlantic Coast,1975,-6
South America_Southern,water_td_an_W,Uruguay-Brazil-South Atlantic Coast,1975,-6
South America_Southern,water_td_ind_W,Uruguay-Brazil-South Atlantic Coast,1975,-6
South America_Southern,water_td_pri_C,Uruguay-Brazil-South Atlantic Coast,1975,-6
South America_Southern,water_td_ind_W,La Puna Region,1975,-6
South America_Southern,water_td_irr_LaPuna_C,La Puna Region,1975,-6
South America_Southern,water_td_dom_C,La Puna Region,1975,-6
South America_Southern,water_td_dom_W,La Puna Region,1975,-6
South America_Southern,water_td_elec_C,La Puna Region,1975,-6
South America_Southern,water_td_irr_LaPuna_W,La Puna Region,1975,-6
South America_Southern,water_td_an_C,La Puna Region,1975,-6
South America_Southern,water_td_elec_W,La Puna Region,1975,-6
South America_Southern,water_td_an_W,La Puna Region,1975,-6
South America_Southern,water_td_pri_W,La Puna Region,1975,-6
South America_Southern,water_td_ind_C,La Puna Region,1975,-6
South America_Southern,water_td_pri_C,La Puna Region,1975,-6
South America_Southern,water_td_irr_Salinas_W,Salinas Grandes,1975,-6
South America_Southern,water_td_irr_Salinas_C,Salinas Grandes,1975,-6
South America_Southern,water_td_dom_W,La Plata,1975,-6
South America_Southern,water_td_irr_RioLaPlata_W,La Plata,1975,-6
South America_Southern,water_td_pri_C,La Plata,1975,-6
South America_Southern,water_td_ind_W,La Plata,1975,-6
South America_Southern,water_td_dom_C,La Plata,1975,-6
South America_Southern,water_td_elec_W,La Plata,1975,-6
South America_Southern,water_td_pri_W,La Plata,1975,-6
South America_Southern,water_td_irr_RioLaPlata_C,La Plata,1975,-6
South America_Southern,water_td_elec_C,La Plata,1975,-6
South America_Southern,water_td_an_W,La Plata,1975,-6
South America_Southern,water_td_an_C,La Plata,1975,-6
South America_Southern,water_td_ind_C,La Plata,1975,-6
South America_Southern,water_td_an_W,North Chile-Pacific Coast,1975,-6
South America_Southern,water_td_elec_C,North Chile-Pacific Coast,1975,-6
South America_Southern,water_td_irr_ChileCstN_C,North Chile-Pacific Coast,1975,-6
South America_Southern,water_td_ind_W,North Chile-Pacific Coast,1975,-6
South America_Southern,water_td_pri_W,North Chile-Pacific Coast,1975,-6
South America_Southern,water_td_an_C,North Chile-Pacific Coast,1975,-6
South America_Southern,water_td_pri_C,North Chile-Pacific Coast,1975,-6
South America_Southern,water_td_dom_W,North Chile-Pacific Coast,1975,-6
South America_Southern,water_td_irr_ChileCstN_W,North Chile-Pacific Coast,1975,-6
South America_Southern,water_td_dom_C,North Chile-Pacific Coast,1975,-6
South America_Southern,water_td_ind_C,North Chile-Pacific Coast,1975,-6
South America_Southern,water_td_elec_W,North Chile-Pacific Coast,1975,-6
South America_Southern,water_td_irr_ArgColoR_W,South America-Colorado,1975,-6
South America_Southern,water_td_irr_ArgColoR_C,South America-Colorado,1975,-6
South America_Southern,water_td_irr_NegroR_C,Negro,1975,-6
South America_Southern,water_td_irr_NegroR_W,Negro,1975,-6
South America_Southern,water_td_elec_C,South Argentina-South Atlantic Coast,1975,-6
South America_Southern,water_td_irr_ArgCstS_W,South Argentina-South Atlantic Coast,1975,-6
South America_Southern,water_td_pri_C,South Argentina-South Atlantic Coast,1975,-6
South America_Southern,water_td_irr_ArgCstS_C,South Argentina-South Atlantic Coast,1975,-6
South America_Southern,water_td_an_W,South Argentina-South Atlantic Coast,1975,-6
South America_Southern,water_td_elec_W,South Argentina-South Atlantic Coast,1975,-6
South America_Southern,water_td_dom_W,South Argentina-South Atlantic Coast,1975,-6
South America_Southern,water_td_pri_W,South Argentina-South Atlantic Coast,1975,-6
South America_Southern,water_td_ind_C,South Argentina-South Atlantic Coast,1975,-6
South America_Southern,water_td_dom_C,South Argentina-South Atlantic Coast,1975,-6
South America_Southern,water_td_ind_W,South Argentina-South Atlantic Coast,1975,-6
South America_Southern,water_td_an_C,South Argentina-South Atlantic Coast,1975,-6
South Asia,water_td_irr_CaspianE_C,Caspian Sea-East Coast,1975,-6
South Asia,water_td_pri_C,Caspian Sea-East Coast,1975,-6
South Asia,water_td_ind_C,Caspian Sea-East Coast,1975,-6
South Asia,water_td_an_W,Caspian Sea-East Coast,1975,-6
South Asia,water_td_ind_W,Caspian Sea-East Coast,1975,-6
South Asia,water_td_dom_W,Caspian Sea-East Coast,1975,-6
South Asia,water_td_elec_W,Caspian Sea-East Coast,1975,-6
South Asia,water_td_pri_W,Caspian Sea-East Coast,1975,-6
South Asia,water_td_an_C,Caspian Sea-East Coast,1975,-6
South Asia,water_td_elec_C,Caspian Sea-East Coast,1975,-6
South Asia,water_td_dom_C,Caspian Sea-East Coast,1975,-6
South Asia,water_td_irr_CaspianE_W,Caspian Sea-East Coast,1975,-6
South Asia,water_td_dom_W,Amu Darya,1975,-6
South Asia,water_td_pri_C,Amu Darya,1975,-6
South Asia,water_td_pri_W,Amu Darya,1975,-6
South Asia,water_td_elec_W,Amu Darya,1975,-6
South Asia,water_td_ind_W,Amu Darya,1975,-6
South Asia,water_td_an_W,Amu Darya,1975,-6
South Asia,water_td_irr_AmuDaryaR_C,Amu Darya,1975,-6
South Asia,water_td_elec_C,Amu Darya,1975,-6
South Asia,water_td_dom_C,Amu Darya,1975,-6
South Asia,water_td_irr_AmuDaryaR_W,Amu Darya,1975,-6
South Asia,water_td_an_C,Amu Darya,1975,-6
South Asia,water_td_ind_C,Amu Darya,1975,-6
South Asia,water_td_ind_C,Indus,1975,-6
South Asia,water_td_dom_W,Indus,1975,-6
South Asia,water_td_dom_C,Indus,1975,-6
South Asia,water_td_pri_W,Indus,1975,-6
South Asia,water_td_irr_IndusR_C,Indus,1975,-6
South Asia,water_td_pri_C,Indus,1975,-6
South Asia,water_td_an_C,Indus,1975,-6
South Asia,water_td_irr_IndusR_W,Indus,1975,-6
